year_week_iso,reporting_country,num_doses_recv,num_doses_exported,first_dose,first_dose_refused,second_dose,unknown_dose,target_group,vaccine
01/01/2022,TJ,6375,2150,826,25,355,58,Age5_9,WUCNBG
01/01/2022,TJ,2892,6786,4838,53,412,64,Age5_9,CNBG
01/01/2022,TJ,8875,2202,9702,40,617,6,Age5_9,UNK
01/01/2022,TJ,8050,6591,2962,77,5,64,Age5_9,ZFUZ
01/01/2022,TJ,6132,4871,6745,91,528,14,Age10_14,AZ
01/01/2022,TJ,6158,9699,573,73,161,30,Age10_14,BECNBG
01/01/2022,TJ,9312,2614,5230,87,110,40,Age10_14,BHACOV
01/01/2022,TJ,5794,2841,7864,8,65,17,Age10_14,CHU
01/01/2022,TJ,9572,5238,415,18,863,66,Age10_14,COM
01/01/2022,TJ,222,2557,4032,61,194,45,Age10_14,CVAC
01/01/2022,TJ,8888,9717,3247,96,789,17,Age10_14,JANSS
01/01/2022,TJ,8289,5226,1865,45,545,5,Age10_14,HAYATVAC
01/01/2022,TJ,7413,3780,5910,46,992,35,Age10_14,MOD
01/01/2022,TJ,6152,3705,9445,3,280,91,Age10_14,NVX
01/01/2022,TJ,2737,3782,2040,86,189,1,Age10_14,NVXD
01/01/2022,TJ,3913,4038,4692,24,555,37,Age10_14,QAZVAQ
01/01/2022,TJ,9949,3855,9505,24,26,18,Age10_14,SGSK
01/01/2022,TJ,9430,3423,9943,37,77,41,Age10_14,SIICOV
01/01/2022,TJ,322,9216,6499,57,958,71,Age10_14,SIN
01/01/2022,TJ,6310,8323,9820,33,999,69,Age10_14,SPU
01/01/2022,TJ,7476,9239,84,81,178,48,Age10_14,SPUL
01/01/2022,TJ,7079,5696,8849,52,351,56,Age10_14,SRCVB
01/01/2022,TJ,4002,9813,4469,40,851,54,Age10_14,WUCNBG
01/01/2022,TJ,8771,5619,7151,69,143,67,Age10_14,CNBG
01/01/2022,TJ,8269,2387,9803,37,326,90,Age10_14,UNK
01/01/2022,TJ,2030,7796,8193,43,796,38,Age10_14,ZFUZ
01/01/2022,TJ,5750,5378,3743,29,56,81,Age15_17,AZ
01/01/2022,TJ,9533,5515,4892,14,436,100,Age15_17,BECNBG
01/01/2022,TJ,3588,9303,6405,88,862,11,Age15_17,BHACOV
01/01/2022,TJ,4851,9903,4763,68,27,18,Age15_17,CHU
01/01/2022,TJ,9573,905,5738,37,213,25,Age15_17,COM
01/01/2022,TJ,1671,9600,1261,70,758,92,Age15_17,CVAC
01/01/2022,TJ,7906,2437,8577,94,605,28,Age15_17,JANSS
01/01/2022,TJ,6715,2557,7479,83,662,51,Age15_17,HAYATVAC
01/01/2022,TJ,4286,8416,2461,60,843,19,Age15_17,MOD
01/01/2022,TJ,3284,2227,3965,66,997,99,Age15_17,NVX
01/01/2022,TJ,3164,4741,7412,43,556,54,Age15_17,NVXD
01/01/2022,TJ,7906,8255,1306,83,409,69,Age15_17,QAZVAQ
01/01/2022,TJ,2094,8629,7100,32,213,79,Age15_17,SGSK
01/01/2022,TJ,774,8309,4473,65,763,22,Age15_17,SIICOV
01/01/2022,TJ,3651,6373,2160,65,632,89,Age15_17,SIN
01/01/2022,TJ,3238,754,4579,5,358,8,Age15_17,SPU
01/01/2022,TJ,5689,983,3558,98,852,96,Age15_17,SPUL
01/01/2022,TJ,2527,5936,5219,83,568,13,Age15_17,SRCVB
01/01/2022,TJ,1178,8744,9714,89,482,47,Age15_17,WUCNBG
01/01/2022,TJ,4107,9275,2311,88,721,27,Age15_17,CNBG
01/01/2022,TJ,9737,7394,3061,20,43,25,Age15_17,UNK
01/01/2022,TJ,7902,4183,8162,99,709,4,Age15_17,ZFUZ
01/01/2022,TJ,7797,2652,4607,21,188,71,Age18_24,AZ
01/01/2022,TJ,4425,7940,5120,70,523,62,Age18_24,BECNBG
01/01/2022,TJ,8199,2298,8040,18,420,6,Age18_24,BHACOV
01/01/2022,TJ,4551,8223,159,21,90,80,Age18_24,CHU
01/01/2022,TJ,3439,5238,3099,60,142,62,Age18_24,COM
01/01/2022,TJ,8258,1460,8210,3,994,7,Age18_24,CVAC
01/01/2022,TJ,6252,1570,2076,25,974,47,Age18_24,JANSS
01/01/2022,TJ,8294,5903,2445,66,737,44,Age18_24,HAYATVAC
01/01/2022,TJ,7020,8447,6985,54,704,16,Age18_24,MOD
01/01/2022,TJ,3224,5399,2623,13,982,26,Age18_24,NVX
01/01/2022,TJ,3150,4477,4225,67,994,82,Age18_24,NVXD
01/01/2022,TJ,8945,9611,2024,63,681,27,Age18_24,QAZVAQ
01/01/2022,TJ,4343,374,3800,10,991,85,Age18_24,SGSK
01/01/2022,TJ,114,6497,3551,47,657,88,Age18_24,SIICOV
01/01/2022,TJ,7015,3889,4800,8,995,30,Age18_24,SIN
01/01/2022,TJ,3196,4072,5984,30,184,91,Age18_24,SPU
01/01/2022,TJ,5225,4462,5953,7,598,56,Age18_24,SPUL
01/01/2022,TJ,7373,7224,8482,97,669,35,Age18_24,SRCVB
01/01/2022,TJ,5894,3719,930,65,385,90,Age18_24,WUCNBG
01/01/2022,TJ,5126,9530,9156,50,385,89,Age18_24,CNBG
01/01/2022,TJ,8356,1758,8585,15,651,6,Age18_24,UNK
01/01/2022,TJ,5076,2008,4051,90,784,88,Age18_24,ZFUZ
01/01/2022,TJ,2626,6948,8718,49,340,18,Age25_49,AZ
01/01/2022,TJ,8707,6732,2106,16,636,5,Age25_49,BECNBG
01/01/2022,TJ,8593,620,7082,17,619,96,Age25_49,BHACOV
01/01/2022,TJ,7578,5170,4689,6,140,8,Age25_49,CHU
01/01/2022,TJ,5324,2115,8134,87,415,69,Age25_49,COM
01/01/2022,TJ,9019,2797,6896,100,117,32,Age25_49,CVAC
01/01/2022,TJ,1331,4158,10000,100,755,56,Age25_49,JANSS
01/01/2022,TJ,8737,4701,4590,33,302,56,Age25_49,HAYATVAC
01/01/2022,TJ,5247,7821,8107,62,442,56,Age25_49,MOD
01/01/2022,TJ,2094,8125,5401,26,912,67,Age25_49,NVX
01/01/2022,TJ,4958,5137,4987,71,449,15,Age25_49,NVXD
01/01/2022,TJ,6797,1063,2689,19,752,79,Age25_49,QAZVAQ
01/01/2022,TJ,4656,4441,4199,39,924,30,Age25_49,SGSK
01/01/2022,TJ,7333,4756,2820,34,792,68,Age25_49,SIICOV
01/01/2022,TJ,5763,8431,5375,99,1000,48,Age25_49,SIN
01/01/2022,TJ,2267,4555,5432,97,540,40,Age25_49,SPU
01/01/2022,TJ,6370,1447,5753,82,368,95,Age25_49,SPUL
01/01/2022,TJ,7278,3512,3113,96,71,10,Age25_49,SRCVB
01/01/2022,TJ,6422,4878,1534,88,298,11,Age25_49,WUCNBG
01/01/2022,TJ,8373,5773,8029,55,816,59,Age25_49,CNBG
01/01/2022,TJ,3963,2773,2369,91,340,58,Age25_49,UNK
01/01/2022,TJ,2267,6725,3994,89,984,11,Age25_49,ZFUZ
01/01/2022,TJ,4010,766,5835,11,966,38,Age50_59,AZ
01/01/2022,TJ,7444,2696,2612,33,416,41,Age50_59,BECNBG
01/01/2022,TJ,1097,8290,1438,34,612,69,Age50_59,BHACOV
01/01/2022,TJ,3652,8979,8067,87,699,51,Age50_59,CHU
01/01/2022,TJ,2324,5099,9669,48,794,39,Age50_59,COM
01/01/2022,TJ,2040,3944,1900,62,864,72,Age50_59,CVAC
01/01/2022,TJ,3044,107,3657,15,449,98,Age50_59,JANSS
01/01/2022,TJ,9635,5164,9434,31,763,58,Age50_59,HAYATVAC
01/01/2022,TJ,833,8260,9693,23,346,41,Age50_59,MOD
01/01/2022,TJ,6962,5387,4166,51,854,76,Age50_59,NVX
01/01/2022,TJ,1116,4460,18,2,545,25,Age50_59,NVXD
01/01/2022,TJ,7819,6298,2131,88,608,86,Age50_59,QAZVAQ
01/01/2022,TJ,4887,8066,672,26,399,37,Age50_59,SGSK
01/01/2022,TJ,7186,8408,3212,20,44,15,Age50_59,SIICOV
01/01/2022,TJ,3379,7389,7081,10,28,78,Age50_59,SIN
01/01/2022,TJ,7828,2388,4998,44,965,45,Age50_59,SPU
01/01/2022,TJ,4871,2407,4503,81,447,26,Age50_59,SPUL
01/01/2022,TJ,7521,6014,2682,94,766,78,Age50_59,SRCVB
01/01/2022,TJ,707,5303,2154,76,391,99,Age50_59,WUCNBG
01/01/2022,TJ,3447,2337,3796,91,465,31,Age50_59,CNBG
01/01/2022,TJ,1056,1587,2181,53,556,93,Age50_59,UNK
01/01/2022,TJ,488,2164,4135,52,990,70,Age50_59,ZFUZ
01/01/2022,TJ,4384,9041,2615,60,627,82,Age60_69,AZ
01/01/2022,TJ,2725,8834,8908,89,987,2,Age60_69,BECNBG
01/01/2022,TJ,8338,2258,9230,57,255,91,Age60_69,BHACOV
01/01/2022,TJ,2045,5287,9341,9,37,13,Age60_69,CHU
01/01/2022,TJ,7029,7208,6000,8,764,1,Age60_69,COM
01/01/2022,TJ,263,5980,2583,78,710,93,Age60_69,CVAC
01/01/2022,TJ,7172,5783,3484,37,295,88,Age60_69,JANSS
01/01/2022,TJ,2825,5193,1338,94,771,59,Age60_69,HAYATVAC
01/01/2022,TJ,6337,2588,6226,68,429,54,Age60_69,MOD
01/01/2022,TJ,1825,5094,8708,39,371,16,Age60_69,NVX
01/01/2022,TJ,7183,8184,6101,93,657,28,Age60_69,NVXD
01/01/2022,TJ,1459,3680,7056,28,653,44,Age60_69,QAZVAQ
01/01/2022,TJ,6960,5945,2517,6,913,76,Age60_69,SGSK
01/01/2022,TJ,4595,6116,70,72,457,39,Age60_69,SIICOV
01/01/2022,TJ,5119,7516,1886,35,299,99,Age60_69,SIN
01/01/2022,TJ,2724,3588,8519,73,618,41,Age60_69,SPU
01/01/2022,TJ,512,1114,3092,19,170,88,Age60_69,SPUL
01/01/2022,TJ,5040,1453,6513,80,889,65,Age60_69,SRCVB
01/01/2022,TJ,2631,5489,5695,20,478,48,Age60_69,WUCNBG
01/01/2022,TJ,5277,9417,3228,48,809,61,Age60_69,CNBG
01/01/2022,TJ,4242,2073,9983,82,43,8,Age60_69,UNK
01/01/2022,TJ,7502,9988,5768,0,389,49,Age60_69,ZFUZ
01/01/2022,TJ,1467,5397,6712,88,834,37,Age70_79,AZ
01/01/2022,TJ,4069,2033,5915,22,382,83,Age70_79,BECNBG
01/01/2022,TJ,1328,8963,5903,78,450,93,Age70_79,BHACOV
01/01/2022,TJ,16,9465,9228,13,29,8,Age70_79,CHU
01/01/2022,TJ,1080,4877,1201,51,635,52,Age70_79,COM
01/01/2022,TJ,8440,9958,6799,93,183,33,Age70_79,CVAC
01/01/2022,TJ,6564,2980,382,3,535,8,Age70_79,JANSS
01/01/2022,TJ,4641,2852,9580,6,891,87,Age70_79,HAYATVAC
01/01/2022,TJ,3814,9438,8739,25,465,46,Age70_79,MOD
01/01/2022,TJ,2382,808,3066,43,205,80,Age70_79,NVX
01/01/2022,TJ,3900,1357,3402,58,18,62,Age70_79,NVXD
01/01/2022,TJ,1393,8950,4208,83,783,92,Age70_79,QAZVAQ
01/01/2022,TJ,4309,6590,7650,72,439,98,Age70_79,SGSK
01/01/2022,TJ,6705,9923,853,37,140,74,Age70_79,SIICOV
01/01/2022,TJ,6513,7724,4923,17,787,22,Age70_79,SIN
01/01/2022,TJ,1028,6933,7920,90,652,48,Age70_79,SPU
01/01/2022,TJ,2807,5177,9941,52,57,45,Age70_79,SPUL
01/01/2022,TJ,5554,7781,992,19,118,44,Age70_79,SRCVB
01/01/2022,TJ,5717,8600,6577,19,986,92,Age70_79,WUCNBG
01/01/2022,TJ,2178,4736,9336,88,434,28,Age70_79,CNBG
01/01/2022,TJ,1939,2142,3545,3,682,12,Age70_79,UNK
01/01/2022,TJ,9439,8983,554,25,562,52,Age70_79,ZFUZ
01/01/2022,TJ,5502,2663,2327,67,410,39,Age80+,AZ
01/01/2022,TJ,6159,8448,5003,89,358,43,Age80+,BECNBG
01/01/2022,TJ,2801,9622,8346,17,676,4,Age80+,BHACOV
01/01/2022,TJ,4555,2696,1509,68,730,75,Age80+,CHU
01/01/2022,TJ,8048,6948,5129,45,284,50,Age80+,COM
01/01/2022,TJ,3048,6816,9403,71,803,37,Age80+,CVAC
01/01/2022,TJ,6235,6923,2086,30,525,20,Age80+,JANSS
01/01/2022,TJ,2318,922,9186,77,621,80,Age80+,HAYATVAC
01/01/2022,TJ,1892,6321,3503,82,824,43,Age80+,MOD
01/01/2022,TJ,9710,5363,3480,26,991,5,Age80+,NVX
01/01/2022,TJ,5436,2570,4925,4,777,65,Age80+,NVXD
01/01/2022,TJ,6010,3373,5395,54,1000,99,Age80+,QAZVAQ
01/01/2022,TJ,7223,6029,6313,99,451,65,Age80+,SGSK
01/01/2022,TJ,6101,5444,3587,30,468,32,Age80+,SIICOV
01/01/2022,TJ,2604,5283,1718,14,109,50,Age80+,SIN
01/01/2022,TJ,990,6852,6632,91,569,54,Age80+,SPU
01/01/2022,TJ,8322,5604,9615,17,386,17,Age80+,SPUL
01/01/2022,TJ,1145,1828,7677,63,420,24,Age80+,SRCVB
01/01/2022,TJ,5208,7210,7163,43,627,53,Age80+,WUCNBG
01/01/2022,TJ,8735,6827,148,73,694,31,Age80+,CNBG
01/01/2022,TJ,3711,7002,7480,25,910,84,Age80+,UNK
01/01/2022,TJ,6508,9502,7473,79,314,81,Age80+,ZFUZ
01/01/2022,TJ,6571,4898,7627,71,565,83,AgeUnk,AZ
01/01/2022,TJ,4307,2587,6459,1,319,26,AgeUnk,BECNBG
01/01/2022,TJ,7520,2625,962,50,25,80,AgeUnk,BHACOV
01/01/2022,TJ,3546,2268,7253,16,189,92,AgeUnk,CHU
01/01/2022,TJ,8590,2123,3404,89,773,68,AgeUnk,COM
01/01/2022,TJ,9404,2131,4212,94,711,21,AgeUnk,CVAC
01/01/2022,TJ,1991,635,4475,62,91,65,AgeUnk,JANSS
01/01/2022,TJ,1458,6641,1542,8,802,4,AgeUnk,HAYATVAC
01/01/2022,TJ,1631,6269,1989,52,707,19,AgeUnk,MOD
01/01/2022,TJ,7498,8325,2827,96,132,99,AgeUnk,NVX
01/01/2022,TJ,3408,5972,6204,83,756,48,AgeUnk,NVXD
01/01/2022,TJ,8564,4486,825,34,386,95,AgeUnk,QAZVAQ
01/01/2022,TJ,838,2280,7268,80,632,60,AgeUnk,SGSK
01/01/2022,TJ,7608,3794,4822,16,389,16,AgeUnk,SIICOV
01/01/2022,TJ,1515,7320,4451,5,745,28,AgeUnk,SIN
01/01/2022,TJ,5846,7490,2430,24,423,59,AgeUnk,SPU
01/01/2022,TJ,6262,539,9770,25,305,92,AgeUnk,SPUL
01/01/2022,TJ,745,5735,2809,74,99,49,AgeUnk,SRCVB
01/01/2022,TJ,548,6881,5280,70,452,75,AgeUnk,WUCNBG
01/01/2022,TJ,6314,3917,9239,55,25,74,AgeUnk,CNBG
01/01/2022,TJ,3074,4750,8008,49,725,35,AgeUnk,UNK
01/01/2022,TJ,4168,5283,4990,90,56,21,AgeUnk,ZFUZ
01/01/2022,TJ,8439,2434,4563,36,432,35,1_Age<60,AZ
01/01/2022,TJ,3563,356,8696,55,867,73,1_Age<60,BECNBG
01/01/2022,TJ,4473,3464,7172,61,34,30,1_Age<60,BHACOV
01/01/2022,TJ,3046,2041,9699,68,1,48,1_Age<60,CHU
01/01/2022,TJ,2489,3978,7119,28,518,86,1_Age<60,COM
01/01/2022,TJ,2972,6663,8734,3,117,76,1_Age<60,CVAC
01/01/2022,TJ,2192,5102,1357,22,885,35,1_Age<60,JANSS
01/01/2022,TJ,6963,9655,8452,39,725,63,1_Age<60,HAYATVAC
01/01/2022,TJ,35,3467,8455,73,43,37,1_Age<60,MOD
01/01/2022,TJ,6298,3800,2628,61,648,72,1_Age<60,NVX
01/01/2022,TJ,3149,7566,6914,59,334,25,1_Age<60,NVXD
01/01/2022,TJ,4385,9035,751,14,658,78,1_Age<60,QAZVAQ
01/01/2022,TJ,6565,8748,7419,85,27,26,1_Age<60,SGSK
01/01/2022,TJ,9393,4300,5876,66,259,15,1_Age<60,SIICOV
01/01/2022,TJ,8961,4930,7014,13,159,1,1_Age<60,SIN
01/01/2022,TJ,5601,2940,469,27,111,64,1_Age<60,SPU
01/01/2022,TJ,4119,1517,3873,71,364,89,1_Age<60,SPUL
01/01/2022,TJ,7277,4904,7186,83,403,53,1_Age<60,SRCVB
01/01/2022,TJ,6626,4297,7931,46,714,36,1_Age<60,WUCNBG
01/01/2022,TJ,533,4602,1420,32,866,42,1_Age<60,CNBG
01/01/2022,TJ,2677,4985,9046,75,780,17,1_Age<60,UNK
01/01/2022,TJ,9045,9276,6777,13,736,78,1_Age<60,ZFUZ
01/01/2022,TJ,7733,5416,9256,65,496,5,1_Age60+,AZ
01/01/2022,TJ,221,8206,7235,22,102,41,1_Age60+,BECNBG
01/01/2022,TJ,9823,79,9726,39,299,71,1_Age60+,BHACOV
01/01/2022,TJ,6597,827,7736,100,218,18,1_Age60+,CHU
01/01/2022,TJ,4399,9427,4025,55,71,64,1_Age60+,COM
01/01/2022,TJ,5610,2929,4367,90,480,90,1_Age60+,CVAC
01/01/2022,TJ,3174,3153,8658,2,1,51,1_Age60+,JANSS
01/01/2022,TJ,6191,1831,6157,65,106,10,1_Age60+,HAYATVAC
01/01/2022,TJ,4210,8677,5165,56,318,93,1_Age60+,MOD
01/01/2022,TJ,5160,8756,6745,90,258,54,1_Age60+,NVX
01/01/2022,TJ,1450,1119,9524,85,774,91,1_Age60+,NVXD
01/01/2022,TJ,3567,2314,4733,78,929,2,1_Age60+,QAZVAQ
01/01/2022,TJ,9392,7436,2142,30,213,15,1_Age60+,SGSK
01/01/2022,TJ,5382,1588,6552,69,646,61,1_Age60+,SIICOV
01/01/2022,TJ,1404,1958,5991,28,850,96,1_Age60+,SIN
01/01/2022,TJ,341,414,2353,71,113,30,1_Age60+,SPU
01/01/2022,TJ,2686,8672,2308,95,330,27,1_Age60+,SPUL
01/01/2022,TJ,3629,9625,4786,63,560,23,1_Age60+,SRCVB
01/01/2022,TJ,9385,3137,7774,69,315,73,1_Age60+,WUCNBG
01/01/2022,TJ,7541,7167,7154,68,640,15,1_Age60+,CNBG
01/01/2022,TJ,6324,9119,9072,80,699,8,1_Age60+,UNK
01/01/2022,TJ,1489,4068,6470,26,291,93,1_Age60+,ZFUZ
01/01/2022,CN,90,2891,3119,85,222,16,ALL,AZ
01/01/2022,CN,5245,354,8884,78,383,32,ALL,BECNBG
01/01/2022,CN,4561,4002,4850,51,161,65,ALL,BHACOV
01/01/2022,CN,8563,5814,7806,57,884,89,ALL,CHU
01/01/2022,CN,3799,9063,4345,4,331,40,ALL,COM
01/01/2022,CN,7820,2616,4998,68,310,37,ALL,CVAC
01/01/2022,CN,4133,5858,2551,96,438,3,ALL,JANSS
01/01/2022,CN,8382,6724,9730,12,166,44,ALL,HAYATVAC
01/01/2022,CN,1919,3024,33,31,107,91,ALL,MOD
01/01/2022,CN,4692,666,5420,10,475,81,ALL,NVX
01/01/2022,CN,8214,2335,4104,44,752,56,ALL,NVXD
01/01/2022,CN,2611,5260,3908,99,768,2,ALL,QAZVAQ
01/01/2022,CN,8209,5306,5515,26,791,97,ALL,SGSK
01/01/2022,CN,8119,1183,670,35,657,67,ALL,SIICOV
01/01/2022,CN,5811,5641,9807,7,774,5,ALL,SIN
01/01/2022,CN,7635,8059,9294,58,928,27,ALL,SPU
01/01/2022,CN,7354,7186,8933,18,165,49,ALL,SPUL
01/01/2022,CN,4761,4193,3140,9,799,5,ALL,SRCVB
01/01/2022,CN,4136,8777,8562,24,909,34,ALL,WUCNBG
01/01/2022,CN,4138,5211,9045,65,893,21,ALL,CNBG
01/01/2022,CN,6802,9757,9916,12,175,60,ALL,UNK
01/01/2022,CN,4101,5744,29,36,42,6,ALL,ZFUZ
01/01/2022,CN,969,7940,593,59,278,13,Age<18,AZ
01/01/2022,CN,1416,3271,2852,15,705,14,Age<18,BECNBG
01/01/2022,CN,2963,4145,1396,90,24,57,Age<18,BHACOV
01/01/2022,CN,540,2873,5009,94,814,16,Age<18,CHU
01/01/2022,CN,2563,545,8717,64,349,2,Age<18,COM
01/01/2022,CN,5780,3289,8584,66,915,50,Age<18,CVAC
01/01/2022,CN,9854,7212,4879,41,387,48,Age<18,JANSS
01/01/2022,CN,1045,9158,1949,54,105,55,Age<18,HAYATVAC
01/01/2022,CN,5738,8199,7915,68,707,21,Age<18,MOD
01/01/2022,CN,7782,6312,7123,48,774,49,Age<18,NVX
01/01/2022,CN,2021,683,5780,59,339,59,Age<18,NVXD
01/01/2022,CN,7851,8794,5444,43,889,31,Age<18,QAZVAQ
01/01/2022,CN,3626,7819,901,10,609,68,Age<18,SGSK
01/01/2022,CN,6314,7750,7460,21,623,83,Age<18,SIICOV
01/01/2022,CN,9304,6961,6692,89,381,35,Age<18,SIN
01/01/2022,CN,2007,6150,9344,18,800,86,Age<18,SPU
01/01/2022,CN,373,5984,2027,95,328,30,Age<18,SPUL
01/01/2022,CN,3579,2948,144,53,839,22,Age<18,SRCVB
01/01/2022,CN,8170,2085,6093,31,940,19,Age<18,WUCNBG
01/01/2022,CN,3534,7622,4628,38,327,51,Age<18,CNBG
01/01/2022,CN,1357,7045,7115,36,736,18,Age<18,UNK
01/01/2022,CN,2668,6810,1127,34,544,42,Age<18,ZFUZ
01/01/2022,CN,5819,2511,5458,0,808,35,HCW,AZ
01/01/2022,CN,1492,5462,4881,68,121,68,HCW,BECNBG
01/01/2022,CN,593,5614,555,94,418,62,HCW,BHACOV
01/01/2022,CN,9166,3674,7101,16,448,59,HCW,CHU
01/01/2022,CN,8927,7424,8018,37,254,11,HCW,COM
01/01/2022,CN,6849,8612,3306,19,983,73,HCW,CVAC
01/01/2022,CN,6638,6174,7054,57,795,37,HCW,JANSS
01/01/2022,CN,1310,2201,4914,17,448,19,HCW,HAYATVAC
01/01/2022,CN,4154,659,629,38,38,81,HCW,MOD
01/01/2022,CN,8196,5319,3499,45,758,62,HCW,NVX
01/01/2022,CN,8927,6778,5960,10,480,83,HCW,NVXD
01/01/2022,CN,1110,9192,5725,19,934,80,HCW,QAZVAQ
01/01/2022,CN,4796,6487,5630,95,380,99,HCW,SGSK
01/01/2022,CN,9799,8960,4245,3,393,3,HCW,SIICOV
01/01/2022,CN,4477,5860,4526,33,855,65,HCW,SIN
01/01/2022,CN,8176,8330,7691,63,607,99,HCW,SPU
01/01/2022,CN,8935,2891,6040,6,600,63,HCW,SPUL
01/01/2022,CN,6307,1212,8716,39,130,66,HCW,SRCVB
01/01/2022,CN,2877,5182,5375,45,974,0,HCW,WUCNBG
01/01/2022,CN,932,1478,3670,69,522,31,HCW,CNBG
01/01/2022,CN,4483,6268,4772,62,643,65,HCW,UNK
01/01/2022,CN,223,5059,5703,72,555,41,HCW,ZFUZ
01/01/2022,CN,2986,9727,9013,18,281,70,LTCF,AZ
01/01/2022,CN,8338,3872,4477,10,281,81,LTCF,BECNBG
01/01/2022,CN,8468,6023,702,44,134,56,LTCF,BHACOV
01/01/2022,CN,2110,2419,9016,4,52,100,LTCF,CHU
01/01/2022,CN,3455,6603,5127,69,312,32,LTCF,COM
01/01/2022,CN,721,4741,6825,76,580,9,LTCF,CVAC
01/01/2022,CN,531,5866,2109,6,196,100,LTCF,JANSS
01/01/2022,CN,6309,5316,9245,91,322,82,LTCF,HAYATVAC
01/01/2022,CN,7945,32,9172,90,359,15,LTCF,MOD
01/01/2022,CN,2848,7349,6539,82,530,52,LTCF,NVX
01/01/2022,CN,4727,4269,6887,75,74,17,LTCF,NVXD
01/01/2022,CN,5529,9767,9520,54,215,7,LTCF,QAZVAQ
01/01/2022,CN,93,7082,177,14,424,41,LTCF,SGSK
01/01/2022,CN,4793,5265,4208,74,310,86,LTCF,SIICOV
01/01/2022,CN,4990,6690,7074,18,333,44,LTCF,SIN
01/01/2022,CN,4399,3090,8645,83,336,36,LTCF,SPU
01/01/2022,CN,1141,6684,4642,19,767,55,LTCF,SPUL
01/01/2022,CN,4052,7038,1146,77,20,24,LTCF,SRCVB
01/01/2022,CN,8032,5672,2238,69,947,31,LTCF,WUCNBG
01/01/2022,CN,1430,8466,9972,63,452,0,LTCF,CNBG
01/01/2022,CN,7501,8476,2677,62,631,70,LTCF,UNK
01/01/2022,CN,7075,4300,9913,44,568,97,LTCF,ZFUZ
01/01/2022,CN,9748,2441,462,95,120,43,Age0_4,AZ
01/01/2022,CN,4356,5557,7346,78,525,96,Age0_4,BECNBG
01/01/2022,CN,1563,3759,4063,54,415,18,Age0_4,BHACOV
01/01/2022,CN,9937,7257,6287,95,446,66,Age0_4,CHU
01/01/2022,CN,5690,2607,6225,4,148,86,Age0_4,COM
01/01/2022,CN,2125,2099,6783,41,712,22,Age0_4,CVAC
01/01/2022,CN,3589,1507,8457,16,817,73,Age0_4,JANSS
01/01/2022,CN,1518,3592,5075,66,693,48,Age0_4,HAYATVAC
01/01/2022,CN,7782,7091,3136,71,850,80,Age0_4,MOD
01/01/2022,CN,6993,4926,2649,85,761,46,Age0_4,NVX
01/01/2022,CN,1233,1606,6802,5,772,53,Age0_4,NVXD
01/01/2022,CN,1437,1991,4614,54,149,7,Age0_4,QAZVAQ
01/01/2022,CN,3806,9209,5043,51,418,21,Age0_4,SGSK
01/01/2022,CN,400,148,1206,51,217,39,Age0_4,SIICOV
01/01/2022,CN,9623,5129,5211,57,422,57,Age0_4,SIN
01/01/2022,CN,5963,2573,1624,75,193,54,Age0_4,SPU
01/01/2022,CN,2743,3404,3567,77,810,46,Age0_4,SPUL
01/01/2022,CN,2324,5508,4415,92,659,43,Age0_4,SRCVB
01/01/2022,CN,3737,6217,8922,28,328,89,Age0_4,WUCNBG
01/01/2022,CN,9730,8476,1105,1,423,72,Age0_4,CNBG
01/01/2022,CN,6149,1582,3184,86,884,15,Age0_4,UNK
01/01/2022,CN,5412,3193,1949,88,528,60,Age0_4,ZFUZ
01/01/2022,CN,2856,6291,3355,16,438,92,Age5_9,AZ
01/01/2022,CN,848,3390,9433,21,178,9,Age5_9,BECNBG
01/01/2022,CN,9413,8692,7213,52,465,99,Age5_9,BHACOV
01/01/2022,CN,2622,7704,3274,72,974,82,Age5_9,CHU
01/01/2022,CN,8785,2106,8761,91,552,75,Age5_9,COM
01/01/2022,CN,239,4613,7788,99,575,56,Age5_9,CVAC
01/01/2022,CN,1012,7849,2294,76,758,76,Age5_9,JANSS
01/01/2022,CN,3959,6531,7686,18,475,80,Age5_9,HAYATVAC
01/01/2022,CN,9378,2950,5162,23,806,61,Age5_9,MOD
01/01/2022,CN,4868,2900,9112,65,318,18,Age5_9,NVX
01/01/2022,CN,4387,7655,1645,89,222,41,Age5_9,NVXD
01/01/2022,CN,8301,7345,3975,65,916,95,Age5_9,QAZVAQ
01/01/2022,CN,3097,9489,575,25,716,94,Age5_9,SGSK
01/01/2022,CN,4112,2254,1036,66,321,32,Age5_9,SIICOV
01/01/2022,CN,93,602,9018,91,157,33,Age5_9,SIN
01/01/2022,CN,4311,5699,7969,52,840,77,Age5_9,SPU
01/01/2022,CN,867,8757,8506,64,190,11,Age5_9,SPUL
01/01/2022,CN,446,6331,315,97,632,41,Age5_9,SRCVB
01/01/2022,CN,4409,7642,2770,29,442,52,Age5_9,WUCNBG
01/01/2022,CN,3176,3813,8668,40,939,69,Age5_9,CNBG
01/01/2022,CN,6242,764,5823,50,348,16,Age5_9,UNK
01/01/2022,CN,3810,9090,7540,59,589,30,Age5_9,ZFUZ
01/01/2022,CN,4918,6956,8555,80,431,47,Age10_14,AZ
01/01/2022,CN,7492,3244,4173,4,666,26,Age10_14,BECNBG
01/01/2022,CN,5433,7495,4539,74,850,100,Age10_14,BHACOV
01/01/2022,CN,5753,1797,8453,37,325,47,Age10_14,CHU
