year_week_iso,reporting_country,num_doses_recv,num_doses_exported,first_dose,first_dose_refused,second_dose,unknown_dose,target_group,vaccine
01/01/2022,UZ,201,9326,9525,38,681,42,Age5_9,ZFUZ
01/01/2022,UZ,1716,9421,6065,17,418,4,Age10_14,AZ
01/01/2022,UZ,9349,2751,3705,70,746,39,Age10_14,BECNBG
01/01/2022,UZ,6874,3635,157,14,547,66,Age10_14,BHACOV
01/01/2022,UZ,2431,314,734,97,7,49,Age10_14,CHU
01/01/2022,UZ,1320,5890,8677,56,760,50,Age10_14,COM
01/01/2022,UZ,5459,2104,3174,60,931,84,Age10_14,CVAC
01/01/2022,UZ,6776,2414,5202,24,556,23,Age10_14,JANSS
01/01/2022,UZ,1673,6287,743,87,481,93,Age10_14,HAYATVAC
01/01/2022,UZ,3410,3803,9346,58,288,7,Age10_14,MOD
01/01/2022,UZ,1839,349,6747,12,955,10,Age10_14,NVX
01/01/2022,UZ,8172,1776,1635,52,355,42,Age10_14,NVXD
01/01/2022,UZ,1601,7559,9420,87,399,95,Age10_14,QAZVAQ
01/01/2022,UZ,3988,2205,1178,74,270,48,Age10_14,SGSK
01/01/2022,UZ,4156,7382,1037,43,647,40,Age10_14,SIICOV
01/01/2022,UZ,983,3824,3035,90,159,79,Age10_14,SIN
01/01/2022,UZ,7599,7568,8664,98,937,61,Age10_14,SPU
01/01/2022,UZ,9315,2766,666,66,518,90,Age10_14,SPUL
01/01/2022,UZ,7604,2762,3180,45,97,3,Age10_14,SRCVB
01/01/2022,UZ,1173,7317,9727,49,389,15,Age10_14,WUCNBG
01/01/2022,UZ,6822,321,6679,18,66,96,Age10_14,CNBG
01/01/2022,UZ,8452,758,31,63,117,7,Age10_14,UNK
01/01/2022,UZ,8221,3535,6872,34,199,26,Age10_14,ZFUZ
01/01/2022,UZ,2208,5386,704,59,391,92,Age15_17,AZ
01/01/2022,UZ,6977,7452,8559,96,533,13,Age15_17,BECNBG
01/01/2022,UZ,4533,5418,3973,20,649,10,Age15_17,BHACOV
01/01/2022,UZ,1674,754,7810,42,178,84,Age15_17,CHU
01/01/2022,UZ,613,7705,5341,17,258,3,Age15_17,COM
01/01/2022,UZ,8072,6098,4352,7,868,28,Age15_17,CVAC
01/01/2022,UZ,2299,1651,3036,22,225,53,Age15_17,JANSS
01/01/2022,UZ,2101,2479,627,76,388,50,Age15_17,HAYATVAC
01/01/2022,UZ,1874,529,5616,92,516,68,Age15_17,MOD
01/01/2022,UZ,3814,6950,2148,100,365,98,Age15_17,NVX
01/01/2022,UZ,2617,3635,615,31,207,96,Age15_17,NVXD
01/01/2022,UZ,159,8625,5973,70,331,85,Age15_17,QAZVAQ
01/01/2022,UZ,6052,9006,1373,96,269,60,Age15_17,SGSK
01/01/2022,UZ,9082,5066,6806,50,310,71,Age15_17,SIICOV
01/01/2022,UZ,5809,8284,8951,48,737,44,Age15_17,SIN
01/01/2022,UZ,3484,1026,1985,47,41,42,Age15_17,SPU
01/01/2022,UZ,6503,1099,7030,97,611,98,Age15_17,SPUL
01/01/2022,UZ,4926,3649,7823,94,204,54,Age15_17,SRCVB
01/01/2022,UZ,2092,9309,4979,73,545,13,Age15_17,WUCNBG
01/01/2022,UZ,1648,9104,1205,43,188,88,Age15_17,CNBG
01/01/2022,UZ,2788,5862,8793,21,257,35,Age15_17,UNK
01/01/2022,UZ,6399,2705,7457,94,574,6,Age15_17,ZFUZ
01/01/2022,UZ,3352,1528,6937,56,752,88,Age18_24,AZ
01/01/2022,UZ,839,1152,6584,54,868,54,Age18_24,BECNBG
01/01/2022,UZ,9597,4435,3508,38,430,91,Age18_24,BHACOV
01/01/2022,UZ,4359,4390,5074,64,838,36,Age18_24,CHU
01/01/2022,UZ,4028,4429,7153,81,568,74,Age18_24,COM
01/01/2022,UZ,1004,7408,6275,78,499,16,Age18_24,CVAC
01/01/2022,UZ,6666,9424,9875,33,234,16,Age18_24,JANSS
01/01/2022,UZ,229,9814,5308,7,521,75,Age18_24,HAYATVAC
01/01/2022,UZ,5872,9885,9553,38,764,6,Age18_24,MOD
01/01/2022,UZ,5005,8220,3934,89,399,48,Age18_24,NVX
01/01/2022,UZ,1998,6745,1271,16,45,55,Age18_24,NVXD
01/01/2022,UZ,22,9616,5165,96,654,91,Age18_24,QAZVAQ
01/01/2022,UZ,1103,4113,5691,86,889,55,Age18_24,SGSK
01/01/2022,UZ,8206,188,5015,25,325,1,Age18_24,SIICOV
01/01/2022,UZ,8104,7191,7985,85,912,12,Age18_24,SIN
01/01/2022,UZ,1984,2666,3935,4,332,22,Age18_24,SPU
01/01/2022,UZ,1290,8161,2225,78,296,74,Age18_24,SPUL
01/01/2022,UZ,3781,3470,9383,29,749,53,Age18_24,SRCVB
01/01/2022,UZ,8654,56,116,67,714,39,Age18_24,WUCNBG
01/01/2022,UZ,4556,7156,3411,7,528,34,Age18_24,CNBG
01/01/2022,UZ,8106,5980,2881,54,780,86,Age18_24,UNK
01/01/2022,UZ,7730,7888,8625,26,905,11,Age18_24,ZFUZ
01/01/2022,UZ,2839,2261,7417,85,691,77,Age25_49,AZ
01/01/2022,UZ,1185,3821,7327,79,169,12,Age25_49,BECNBG
01/01/2022,UZ,3501,6290,2098,66,507,100,Age25_49,BHACOV
01/01/2022,UZ,9220,7969,9303,37,758,60,Age25_49,CHU
01/01/2022,UZ,8985,6090,550,20,767,30,Age25_49,COM
01/01/2022,UZ,5284,8724,2715,31,461,46,Age25_49,CVAC
01/01/2022,UZ,6926,1194,8073,62,932,27,Age25_49,JANSS
01/01/2022,UZ,6440,2431,8409,55,978,27,Age25_49,HAYATVAC
01/01/2022,UZ,4654,9899,8582,11,497,29,Age25_49,MOD
01/01/2022,UZ,6111,4449,8739,41,102,66,Age25_49,NVX
01/01/2022,UZ,2696,3225,451,37,938,30,Age25_49,NVXD
01/01/2022,UZ,4309,345,9768,99,526,29,Age25_49,QAZVAQ
01/01/2022,UZ,4483,6564,1486,68,201,57,Age25_49,SGSK
01/01/2022,UZ,4596,4,1491,82,490,21,Age25_49,SIICOV
01/01/2022,UZ,1614,5419,9219,8,536,39,Age25_49,SIN
01/01/2022,UZ,5126,8653,3095,97,699,57,Age25_49,SPU
01/01/2022,UZ,263,8251,4461,83,412,61,Age25_49,SPUL
01/01/2022,UZ,1161,2573,2298,40,558,1,Age25_49,SRCVB
01/01/2022,UZ,7082,4397,4690,13,713,34,Age25_49,WUCNBG
01/01/2022,UZ,614,8041,8009,56,125,34,Age25_49,CNBG
01/01/2022,UZ,825,2031,3447,59,127,63,Age25_49,UNK
01/01/2022,UZ,5595,1467,4620,99,448,32,Age25_49,ZFUZ
01/01/2022,UZ,1091,5875,1090,10,318,97,Age50_59,AZ
01/01/2022,UZ,6561,7651,5027,39,141,55,Age50_59,BECNBG
01/01/2022,UZ,175,7744,7675,60,78,84,Age50_59,BHACOV
01/01/2022,UZ,368,6972,9491,60,130,28,Age50_59,CHU
01/01/2022,UZ,8181,6053,6270,95,804,58,Age50_59,COM
01/01/2022,UZ,3055,7375,9073,33,330,45,Age50_59,CVAC
01/01/2022,UZ,5579,2825,4915,59,958,63,Age50_59,JANSS
01/01/2022,UZ,5075,9592,5217,42,224,48,Age50_59,HAYATVAC
01/01/2022,UZ,6152,8138,7287,41,748,54,Age50_59,MOD
01/01/2022,UZ,8535,6614,6558,33,416,97,Age50_59,NVX
01/01/2022,UZ,9513,8177,9755,51,846,15,Age50_59,NVXD
01/01/2022,UZ,2732,2855,2144,35,596,30,Age50_59,QAZVAQ
01/01/2022,UZ,8477,8632,7598,60,868,22,Age50_59,SGSK
01/01/2022,UZ,6726,7031,7182,48,655,72,Age50_59,SIICOV
01/01/2022,UZ,4600,1455,892,34,880,94,Age50_59,SIN
01/01/2022,UZ,6504,4330,8277,10,423,16,Age50_59,SPU
01/01/2022,UZ,8110,2532,4684,12,628,66,Age50_59,SPUL
01/01/2022,UZ,5588,1948,1355,23,623,84,Age50_59,SRCVB
01/01/2022,UZ,573,5535,5592,50,0,40,Age50_59,WUCNBG
01/01/2022,UZ,659,6754,3599,0,770,72,Age50_59,CNBG
01/01/2022,UZ,8050,4801,7355,33,147,97,Age50_59,UNK
01/01/2022,UZ,6313,6580,2654,94,268,15,Age50_59,ZFUZ
01/01/2022,UZ,4445,4315,8676,68,322,47,Age60_69,AZ
01/01/2022,UZ,5048,5303,3694,97,504,96,Age60_69,BECNBG
01/01/2022,UZ,2776,9298,8419,75,178,91,Age60_69,BHACOV
01/01/2022,UZ,9713,646,4438,41,247,5,Age60_69,CHU
01/01/2022,UZ,9694,2074,4543,92,672,60,Age60_69,COM
01/01/2022,UZ,5451,7123,9645,36,317,2,Age60_69,CVAC
01/01/2022,UZ,4813,870,6360,20,967,82,Age60_69,JANSS
01/01/2022,UZ,175,3242,4801,53,904,46,Age60_69,HAYATVAC
01/01/2022,UZ,5961,4408,9388,77,523,59,Age60_69,MOD
01/01/2022,UZ,8886,502,7807,37,727,61,Age60_69,NVX
01/01/2022,UZ,7174,6486,6826,2,928,81,Age60_69,NVXD
01/01/2022,UZ,1235,8279,9851,24,343,40,Age60_69,QAZVAQ
01/01/2022,UZ,6969,4114,5439,85,455,82,Age60_69,SGSK
01/01/2022,UZ,1624,9103,6998,62,224,55,Age60_69,SIICOV
01/01/2022,UZ,9550,3130,1187,53,86,26,Age60_69,SIN
01/01/2022,UZ,5023,2382,8393,67,154,22,Age60_69,SPU
01/01/2022,UZ,6168,9323,5263,76,473,28,Age60_69,SPUL
01/01/2022,UZ,5244,1207,8911,100,538,23,Age60_69,SRCVB
01/01/2022,UZ,1802,9289,1212,19,225,95,Age60_69,WUCNBG
01/01/2022,UZ,3361,1827,4327,18,622,29,Age60_69,CNBG
01/01/2022,UZ,5741,9620,8273,33,161,95,Age60_69,UNK
01/01/2022,UZ,8796,5073,4613,29,130,70,Age60_69,ZFUZ
01/01/2022,UZ,970,4496,2353,68,397,76,Age70_79,AZ
01/01/2022,UZ,9494,4333,9589,70,214,96,Age70_79,BECNBG
01/01/2022,UZ,6379,6055,9233,60,868,77,Age70_79,BHACOV
01/01/2022,UZ,2301,7785,8354,34,17,73,Age70_79,CHU
01/01/2022,UZ,2800,5058,4584,81,666,48,Age70_79,COM
01/01/2022,UZ,6882,8201,2303,38,683,10,Age70_79,CVAC
01/01/2022,UZ,1759,3111,3776,64,812,75,Age70_79,JANSS
01/01/2022,UZ,8536,1968,9539,88,253,78,Age70_79,HAYATVAC
01/01/2022,UZ,5728,8177,3302,64,730,50,Age70_79,MOD
01/01/2022,UZ,1447,5883,3327,87,784,67,Age70_79,NVX
01/01/2022,UZ,8663,6842,6146,79,475,42,Age70_79,NVXD
01/01/2022,UZ,7225,933,8554,97,949,68,Age70_79,QAZVAQ
01/01/2022,UZ,57,8904,4942,82,746,64,Age70_79,SGSK
01/01/2022,UZ,1120,485,5102,33,324,55,Age70_79,SIICOV
01/01/2022,UZ,1758,6605,2963,26,252,35,Age70_79,SIN
01/01/2022,UZ,8916,4444,4876,77,732,78,Age70_79,SPU
01/01/2022,UZ,7147,984,225,15,341,58,Age70_79,SPUL
01/01/2022,UZ,898,3024,4710,81,806,89,Age70_79,SRCVB
01/01/2022,UZ,5292,1577,2598,66,228,24,Age70_79,WUCNBG
01/01/2022,UZ,2858,597,5538,9,920,82,Age70_79,CNBG
01/01/2022,UZ,1928,8244,1100,48,383,36,Age70_79,UNK
01/01/2022,UZ,4065,6567,8274,60,804,7,Age70_79,ZFUZ
01/01/2022,UZ,1993,6476,8221,58,26,59,Age80+,AZ
01/01/2022,UZ,9536,3951,1055,67,617,29,Age80+,BECNBG
01/01/2022,UZ,1783,805,4744,81,723,21,Age80+,BHACOV
01/01/2022,UZ,6010,4522,4302,64,885,78,Age80+,CHU
01/01/2022,UZ,6265,9823,5793,18,826,84,Age80+,COM
01/01/2022,UZ,5059,3500,6033,22,805,29,Age80+,CVAC
01/01/2022,UZ,8995,4304,3731,31,724,74,Age80+,JANSS
01/01/2022,UZ,4426,4827,1504,59,844,52,Age80+,HAYATVAC
01/01/2022,UZ,3325,8770,5655,97,551,37,Age80+,MOD
01/01/2022,UZ,8733,189,6715,81,250,23,Age80+,NVX
01/01/2022,UZ,6328,3291,8227,42,580,93,Age80+,NVXD
01/01/2022,UZ,1048,4550,8300,1,267,33,Age80+,QAZVAQ
01/01/2022,UZ,7467,3803,1050,28,689,74,Age80+,SGSK
01/01/2022,UZ,1903,2135,8949,82,41,84,Age80+,SIICOV
01/01/2022,UZ,2206,2439,6207,36,189,57,Age80+,SIN
01/01/2022,UZ,7751,3641,9015,73,353,51,Age80+,SPU
01/01/2022,UZ,803,2648,6981,47,719,71,Age80+,SPUL
01/01/2022,UZ,6954,3430,7582,18,281,13,Age80+,SRCVB
01/01/2022,UZ,7477,6495,1930,100,698,22,Age80+,WUCNBG
01/01/2022,UZ,5157,3952,6127,65,185,96,Age80+,CNBG
01/01/2022,UZ,835,9410,5298,35,427,8,Age80+,UNK
01/01/2022,UZ,7118,6801,2,59,711,61,Age80+,ZFUZ
01/01/2022,UZ,4633,3166,3644,10,927,44,AgeUnk,AZ
01/01/2022,UZ,2786,2894,7256,17,325,98,AgeUnk,BECNBG
01/01/2022,UZ,680,8319,2317,53,814,66,AgeUnk,BHACOV
01/01/2022,UZ,2376,6635,7233,23,70,29,AgeUnk,CHU
01/01/2022,UZ,2502,3448,2278,1,468,55,AgeUnk,COM
01/01/2022,UZ,6788,3461,3742,47,919,73,AgeUnk,CVAC
01/01/2022,UZ,6107,3179,5632,86,320,23,AgeUnk,JANSS
01/01/2022,UZ,3247,5186,3896,69,964,32,AgeUnk,HAYATVAC
01/01/2022,UZ,4249,4467,7012,74,74,84,AgeUnk,MOD
01/01/2022,UZ,4683,5484,7788,100,837,0,AgeUnk,NVX
01/01/2022,UZ,6110,3471,8687,56,697,93,AgeUnk,NVXD
01/01/2022,UZ,7500,4151,2205,20,270,23,AgeUnk,QAZVAQ
01/01/2022,UZ,6603,3257,2501,77,234,54,AgeUnk,SGSK
01/01/2022,UZ,170,782,4594,42,338,29,AgeUnk,SIICOV
01/01/2022,UZ,4591,2927,1393,17,551,77,AgeUnk,SIN
01/01/2022,UZ,4259,1656,4806,16,852,57,AgeUnk,SPU
01/01/2022,UZ,4143,1433,3337,51,575,64,AgeUnk,SPUL
01/01/2022,UZ,8293,6111,8603,54,703,10,AgeUnk,SRCVB
01/01/2022,UZ,8258,5783,235,45,708,3,AgeUnk,WUCNBG
01/01/2022,UZ,714,5723,7298,83,371,16,AgeUnk,CNBG
01/01/2022,UZ,4738,4068,439,33,362,2,AgeUnk,UNK
01/01/2022,UZ,3834,8686,4208,25,446,91,AgeUnk,ZFUZ
01/01/2022,UZ,6869,619,3712,1,289,77,1_Age<60,AZ
01/01/2022,UZ,9641,5438,7114,69,620,42,1_Age<60,BECNBG
01/01/2022,UZ,2913,5415,4720,20,761,0,1_Age<60,BHACOV
01/01/2022,UZ,4232,8982,8307,90,786,50,1_Age<60,CHU
01/01/2022,UZ,7273,8723,1102,45,235,88,1_Age<60,COM
01/01/2022,UZ,4805,1197,2474,49,219,45,1_Age<60,CVAC
01/01/2022,UZ,7760,6303,6192,34,920,44,1_Age<60,JANSS
01/01/2022,UZ,9843,9139,4286,84,681,51,1_Age<60,HAYATVAC
01/01/2022,UZ,222,7783,5531,52,617,32,1_Age<60,MOD
01/01/2022,UZ,8570,1536,7384,17,438,28,1_Age<60,NVX
01/01/2022,UZ,7190,5828,1173,60,476,3,1_Age<60,NVXD
01/01/2022,UZ,8776,567,8087,32,79,40,1_Age<60,QAZVAQ
01/01/2022,UZ,2025,6348,5378,68,116,32,1_Age<60,SGSK
01/01/2022,UZ,1807,6851,3684,94,731,99,1_Age<60,SIICOV
01/01/2022,UZ,8911,6900,9748,58,853,2,1_Age<60,SIN
01/01/2022,UZ,6843,5320,9011,35,882,49,1_Age<60,SPU
01/01/2022,UZ,5099,6377,5740,82,700,52,1_Age<60,SPUL
01/01/2022,UZ,739,4267,3468,76,154,17,1_Age<60,SRCVB
01/01/2022,UZ,4100,8840,2961,22,550,17,1_Age<60,WUCNBG
01/01/2022,UZ,5038,5250,4923,35,195,59,1_Age<60,CNBG
01/01/2022,UZ,1531,8392,7892,56,327,25,1_Age<60,UNK
01/01/2022,UZ,4355,2014,270,39,816,33,1_Age<60,ZFUZ
01/01/2022,UZ,9363,9117,8864,49,358,56,1_Age60+,AZ
01/01/2022,UZ,3155,3395,555,95,629,7,1_Age60+,BECNBG
01/01/2022,UZ,6038,7009,1943,64,532,99,1_Age60+,BHACOV
01/01/2022,UZ,2877,546,4533,60,11,80,1_Age60+,CHU
01/01/2022,UZ,6344,7755,6899,10,449,95,1_Age60+,COM
01/01/2022,UZ,7682,8131,1634,3,122,92,1_Age60+,CVAC
01/01/2022,UZ,5000,1422,2663,26,222,53,1_Age60+,JANSS
01/01/2022,UZ,7395,1140,5496,46,480,19,1_Age60+,HAYATVAC
01/01/2022,UZ,2691,1504,7113,92,294,30,1_Age60+,MOD
01/01/2022,UZ,4539,7247,5040,88,944,5,1_Age60+,NVX
01/01/2022,UZ,2744,3651,5888,71,204,48,1_Age60+,NVXD
01/01/2022,UZ,749,1502,1662,27,730,81,1_Age60+,QAZVAQ
01/01/2022,UZ,5077,8183,6116,8,910,24,1_Age60+,SGSK
01/01/2022,UZ,5407,3326,3950,95,97,4,1_Age60+,SIICOV
01/01/2022,UZ,1617,1157,999,32,415,82,1_Age60+,SIN
01/01/2022,UZ,1056,4833,7826,54,746,18,1_Age60+,SPU
01/01/2022,UZ,1941,2501,6081,46,264,33,1_Age60+,SPUL
01/01/2022,UZ,2417,4209,6339,0,78,90,1_Age60+,SRCVB
01/01/2022,UZ,8208,1440,7402,56,681,64,1_Age60+,WUCNBG
01/01/2022,UZ,4825,2070,1836,57,198,49,1_Age60+,CNBG
01/01/2022,UZ,1713,6869,3969,59,15,96,1_Age60+,UNK
01/01/2022,UZ,3855,5931,540,45,727,63,1_Age60+,ZFUZ
01/01/2022,LY,5907,9803,4816,100,26,53,ALL,AZ
01/01/2022,LY,7655,1423,5132,59,177,8,ALL,BECNBG
01/01/2022,LY,8423,2479,5741,49,92,31,ALL,BHACOV
01/01/2022,LY,8230,2659,6215,10,45,55,ALL,CHU
01/01/2022,LY,1499,2710,2838,96,29,79,ALL,COM
01/01/2022,LY,1451,5399,9203,63,20,97,ALL,CVAC
01/01/2022,LY,7066,2618,125,3,156,2,ALL,JANSS
01/01/2022,LY,3654,1445,5834,55,951,18,ALL,HAYATVAC
01/01/2022,LY,9485,5349,5729,10,951,28,ALL,MOD
01/01/2022,LY,8475,1122,3447,5,697,2,ALL,NVX
01/01/2022,LY,9029,5969,6831,87,760,45,ALL,NVXD
01/01/2022,LY,9702,7473,2262,90,257,77,ALL,QAZVAQ
01/01/2022,LY,5984,6869,4974,4,752,12,ALL,SGSK
01/01/2022,LY,1730,1302,3248,72,344,90,ALL,SIICOV
01/01/2022,LY,4229,3399,545,13,567,37,ALL,SIN
01/01/2022,LY,3744,3109,9039,92,115,33,ALL,SPU
01/01/2022,LY,9670,5388,9612,13,751,91,ALL,SPUL
01/01/2022,LY,2410,2926,2404,66,736,6,ALL,SRCVB
01/01/2022,LY,953,7317,76,79,805,18,ALL,WUCNBG
01/01/2022,LY,1189,6735,7939,100,444,4,ALL,CNBG
01/01/2022,LY,2642,1624,3130,82,931,15,ALL,UNK
01/01/2022,LY,983,7663,4568,15,511,44,ALL,ZFUZ
01/01/2022,LY,3143,5277,7026,77,297,69,Age<18,AZ
01/01/2022,LY,3816,9040,1357,5,928,99,Age<18,BECNBG
01/01/2022,LY,8817,7789,8990,57,638,70,Age<18,BHACOV
01/01/2022,LY,1794,7944,8966,81,574,60,Age<18,CHU
01/01/2022,LY,2747,3251,2947,78,575,29,Age<18,COM
01/01/2022,LY,6667,8125,8585,22,298,30,Age<18,CVAC
01/01/2022,LY,5813,1016,7061,13,303,9,Age<18,JANSS
01/01/2022,LY,8052,9745,2852,40,10,92,Age<18,HAYATVAC
01/01/2022,LY,4726,932,863,51,265,69,Age<18,MOD
01/01/2022,LY,5344,2608,4529,30,784,85,Age<18,NVX
01/01/2022,LY,1451,7185,435,37,219,0,Age<18,NVXD
01/01/2022,LY,6039,5479,9976,75,61,31,Age<18,QAZVAQ
01/01/2022,LY,6327,1753,9796,81,984,60,Age<18,SGSK
01/01/2022,LY,2109,6989,3161,42,747,81,Age<18,SIICOV
01/01/2022,LY,2748,8304,2697,57,86,83,Age<18,SIN
01/01/2022,LY,3440,549,480,8,803,78,Age<18,SPU
01/01/2022,LY,8509,2848,8815,48,642,0,Age<18,SPUL
01/01/2022,LY,854,5568,1936,88,819,99,Age<18,SRCVB
01/01/2022,LY,4716,9360,1601,11,30,78,Age<18,WUCNBG
01/01/2022,LY,6124,6424,4993,5,914,42,Age<18,CNBG
01/01/2022,LY,3876,856,5502,30,682,44,Age<18,UNK
01/01/2022,LY,7567,9588,3259,43,638,72,Age<18,ZFUZ
01/01/2022,LY,8708,4345,7536,100,592,66,HCW,AZ
01/01/2022,LY,9779,6590,6687,5,234,66,HCW,BECNBG
01/01/2022,LY,572,4341,3295,64,707,58,HCW,BHACOV
01/01/2022,LY,4427,42,5568,82,815,99,HCW,CHU
01/01/2022,LY,819,4714,724,86,87,68,HCW,COM
01/01/2022,LY,3854,7376,8327,96,930,72,HCW,CVAC
01/01/2022,LY,6075,8465,1848,25,113,39,HCW,JANSS
01/01/2022,LY,5020,4775,2486,66,41,45,HCW,HAYATVAC
01/01/2022,LY,3396,6090,5864,98,909,34,HCW,MOD
01/01/2022,LY,6106,1435,4550,16,207,32,HCW,NVX
01/01/2022,LY,5157,6751,1495,17,613,89,HCW,NVXD
01/01/2022,LY,7745,8972,7990,96,660,66,HCW,QAZVAQ
01/01/2022,LY,7354,2129,8175,25,933,78,HCW,SGSK
01/01/2022,LY,8285,5126,7270,29,747,75,HCW,SIICOV
01/01/2022,LY,5531,8627,9998,26,529,43,HCW,SIN
01/01/2022,LY,6871,915,2858,62,7,68,HCW,SPU
01/01/2022,LY,7713,1197,4698,33,190,55,HCW,SPUL
01/01/2022,LY,3442,6252,2863,34,926,50,HCW,SRCVB
01/01/2022,LY,803,9850,9998,50,612,20,HCW,WUCNBG
01/01/2022,LY,8615,3379,955,96,995,91,HCW,CNBG
01/01/2022,LY,570,6654,2107,18,303,69,HCW,UNK
01/01/2022,LY,6783,7661,7564,86,32,54,HCW,ZFUZ
01/01/2022,LY,6375,540,4485,53,257,72,LTCF,AZ
01/01/2022,LY,3054,4856,5997,43,892,61,LTCF,BECNBG
01/01/2022,LY,8049,3695,1897,100,192,55,LTCF,BHACOV
01/01/2022,LY,8461,9928,5371,28,126,26,LTCF,CHU
01/01/2022,LY,2792,4525,8243,50,539,38,LTCF,COM
01/01/2022,LY,9246,4523,8388,99,428,23,LTCF,CVAC
01/01/2022,LY,19,951,4707,2,441,49,LTCF,JANSS
01/01/2022,LY,3078,5962,803,75,930,9,LTCF,HAYATVAC
01/01/2022,LY,7602,8651,830,12,830,32,LTCF,MOD
01/01/2022,LY,8862,1113,2822,59,409,87,LTCF,NVX
01/01/2022,LY,4775,2498,9204,89,280,57,LTCF,NVXD
01/01/2022,LY,3438,925,9112,14,705,61,LTCF,QAZVAQ
01/01/2022,LY,29,9355,5817,69,228,93,LTCF,SGSK
01/01/2022,LY,3045,7674,1806,8,551,24,LTCF,SIICOV
01/01/2022,LY,8687,2049,327,31,715,54,LTCF,SIN
01/01/2022,LY,2124,9754,3702,90,959,45,LTCF,SPU
01/01/2022,LY,7465,8037,2075,82,209,32,LTCF,SPUL
01/01/2022,LY,4625,9328,4248,45,662,99,LTCF,SRCVB
01/01/2022,LY,7881,850,6944,29,573,58,LTCF,WUCNBG
01/01/2022,LY,1261,2435,5990,100,338,77,LTCF,CNBG
01/01/2022,LY,8919,2687,1815,35,728,7,LTCF,UNK
01/01/2022,LY,3703,9087,632,14,395,8,LTCF,ZFUZ
01/01/2022,LY,4635,862,4308,16,365,59,Age0_4,AZ
01/01/2022,LY,7843,89,2244,88,389,7,Age0_4,BECNBG
01/01/2022,LY,1867,2567,2698,42,389,43,Age0_4,BHACOV
01/01/2022,LY,9511,7303,8459,20,373,46,Age0_4,CHU
01/01/2022,LY,5476,9199,1643,19,561,27,Age0_4,COM
01/01/2022,LY,5251,3332,6596,1,937,9,Age0_4,CVAC
01/01/2022,LY,3338,6247,7636,95,837,27,Age0_4,JANSS
01/01/2022,LY,3301,3842,1516,23,605,48,Age0_4,HAYATVAC
01/01/2022,LY,1694,4646,5690,79,121,19,Age0_4,MOD
01/01/2022,LY,833,1930,2459,99,242,10,Age0_4,NVX
01/01/2022,LY,6014,7575,6052,9,914,58,Age0_4,NVXD
01/01/2022,LY,6008,7374,1159,69,749,17,Age0_4,QAZVAQ
01/01/2022,LY,8024,2077,7079,51,790,35,Age0_4,SGSK
01/01/2022,LY,2496,3177,4825,41,390,14,Age0_4,SIICOV
01/01/2022,LY,3373,4375,6056,77,603,53,Age0_4,SIN
01/01/2022,LY,1116,7923,1263,25,74,0,Age0_4,SPU
01/01/2022,LY,72,5131,5100,7,428,86,Age0_4,SPUL
01/01/2022,LY,9161,209,6379,19,675,2,Age0_4,SRCVB
01/01/2022,LY,3615,1212,585,92,709,91,Age0_4,WUCNBG
01/01/2022,LY,9049,5453,5749,20,674,83,Age0_4,CNBG
01/01/2022,LY,1803,9620,1451,2,608,9,Age0_4,UNK
01/01/2022,LY,3618,5914,6544,80,505,96,Age0_4,ZFUZ
01/01/2022,LY,8909,6422,8870,32,88,55,Age5_9,AZ
01/01/2022,LY,4880,4317,6048,64,691,7,Age5_9,BECNBG
01/01/2022,LY,1769,2949,5662,80,665,63,Age5_9,BHACOV
01/01/2022,LY,9607,8097,3256,95,314,47,Age5_9,CHU
01/01/2022,LY,6769,1754,7760,19,22,42,Age5_9,COM
01/01/2022,LY,2833,184,5575,91,542,80,Age5_9,CVAC
01/01/2022,LY,2007,6436,7609,49,171,99,Age5_9,JANSS
01/01/2022,LY,150,9454,1923,41,777,0,Age5_9,HAYATVAC
01/01/2022,LY,8359,1258,7587,92,184,8,Age5_9,MOD
01/01/2022,LY,6353,1395,245,91,137,95,Age5_9,NVX
01/01/2022,LY,5403,1916,457,27,686,39,Age5_9,NVXD
01/01/2022,LY,9436,8874,5022,60,651,83,Age5_9,QAZVAQ
01/01/2022,LY,381,2555,5313,50,846,78,Age5_9,SGSK
01/01/2022,LY,9800,8200,9725,15,768,30,Age5_9,SIICOV
01/01/2022,LY,9319,567,6579,17,525,52,Age5_9,SIN
01/01/2022,LY,3849,5742,2826,96,978,32,Age5_9,SPU
01/01/2022,LY,8132,4012,3186,27,706,31,Age5_9,SPUL
01/01/2022,LY,7251,4563,1059,96,865,22,Age5_9,SRCVB
01/01/2022,LY,5829,8134,3018,52,941,39,Age5_9,WUCNBG
01/01/2022,LY,2854,3146,5519,35,557,3,Age5_9,CNBG
01/01/2022,LY,462,7354,9219,0,186,73,Age5_9,UNK
01/01/2022,LY,4570,664,1253,65,944,10,Age5_9,ZFUZ
01/01/2022,LY,4038,5725,4648,77,132,66,Age10_14,AZ
01/01/2022,LY,9554,5422,6548,100,384,33,Age10_14,BECNBG
01/01/2022,LY,2074,5448,1615,74,864,79,Age10_14,BHACOV
01/01/2022,LY,9718,8958,6923,79,709,61,Age10_14,CHU
01/01/2022,LY,8599,1115,4236,98,904,94,Age10_14,COM
01/01/2022,LY,6606,8635,9300,100,631,78,Age10_14,CVAC
01/01/2022,LY,172,343,4537,28,877,1,Age10_14,JANSS
01/01/2022,LY,9390,5836,713,27,541,43,Age10_14,HAYATVAC
